replicate,condition,pre_primary,post_primary,improvement,pre_lines_cleared,post_lines_cleared,lines_improvement,pre_elo,training_steps,tutorial,pre_hole_avoidance,pre_stack_height_management,pre_surface_smoothness,pre_line_clearing_efficiency,post_hole_avoidance,post_stack_height_management,post_surface_smoothness,post_line_clearing_efficiency
35,control,27.166666666666668,27.166666666666668,0.0,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,ordinary_practice,-40.137579572955914,-13.585829121097937,-18.200850718377602,0.005376344086021505,-35.64156894616665,-13.009288285150355,-19.585974689422965,0.0
35,rating_only,27.166666666666668,28.166666666666668,1.0,0.16666666666666666,0.6666666666666666,0.5,1500.0,40,rating_tier_board,-40.137579572955914,-13.585829121097937,-18.200850718377602,0.005376344086021505,-38.11589303118908,-13.770696997122435,-21.55317112225007,0.020419973544973543
35,rating_history,27.166666666666668,28.166666666666668,1.0,0.16666666666666666,0.6666666666666666,0.5,1500.0,40,hole_management,-40.137579572955914,-13.585829121097937,-18.200850718377602,0.005376344086021505,-38.11589303118908,-13.770696997122435,-21.55317112225007,0.020419973544973543
36,control,27.333333333333332,27.0,-0.33333333333333215,0.16666666666666666,0.16666666666666666,0.0,1500.0,40,ordinary_practice,-34.276778872468526,-13.070409140667762,-19.167385057471265,0.005555555555555556,-38.93052731113076,-13.424040098896421,-18.36433547827226,0.005747126436781609
36,rating_only,27.333333333333332,25.833333333333332,-1.5,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,rating_tier_board,-34.276778872468526,-13.070409140667762,-19.167385057471265,0.005555555555555556,-42.26013273125342,-13.267030651340995,-18.00755062944718,0.0
36,rating_history,27.333333333333332,25.833333333333332,-1.5,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,hole_management,-34.276778872468526,-13.070409140667762,-19.167385057471265,0.005555555555555556,-42.26013273125342,-13.267030651340995,-18.00755062944718,0.0
37,control,28.333333333333332,28.0,-0.33333333333333215,0.0,0.16666666666666666,0.16666666666666666,1500.0,40,ordinary_practice,-35.52395326572931,-13.495389733448688,-19.778041602172117,0.0,-36.49813412827062,-13.184953294364213,-19.11690623260307,0.005208333333333333
37,rating_only,28.333333333333332,27.666666666666668,-0.6666666666666643,0.0,0.0,0.0,1500.0,40,rating_tier_board,-35.52395326572931,-13.495389733448688,-19.778041602172117,0.0,-39.777737003311714,-13.682756685630249,-20.88241542408209,0.0
37,rating_history,28.333333333333332,28.0,-0.33333333333333215,0.0,0.3333333333333333,0.3333333333333333,1500.0,40,surface_management,-35.52395326572931,-13.495389733448688,-19.778041602172117,0.0,-38.95754241775747,-13.091606163649175,-17.68696986008814,0.01075268817204301
38,control,27.333333333333332,26.0,-1.3333333333333321,0.0,0.0,0.0,1500.0,40,ordinary_practice,-37.86673004071966,-13.233926516037476,-17.483336982696173,0.0,-38.35302090417033,-12.807328926926628,-16.799197807301255,0.0
38,rating_only,27.333333333333332,28.0,0.6666666666666679,0.0,0.3333333333333333,0.3333333333333333,1500.0,40,rating_tier_board,-37.86673004071966,-13.233926516037476,-17.483336982696173,0.0,-35.74672868592159,-13.145112410217358,-19.080632821562357,0.009523809523809523
38,rating_history,27.333333333333332,28.0,0.6666666666666679,0.0,0.3333333333333333,0.3333333333333333,1500.0,40,hole_management,-37.86673004071966,-13.233926516037476,-17.483336982696173,0.0,-35.57499147251771,-13.145112410217358,-19.27838414431368,0.009523809523809523
39,control,26.166666666666668,25.166666666666668,-1.0,0.0,0.5,0.5,1500.0,40,ordinary_practice,-37.577867481603114,-13.686895639481847,-20.30481435869367,0.0,-42.59559257946355,-13.66859860569538,-20.551875812359683,0.018315018315018316
39,rating_only,26.166666666666668,26.666666666666668,0.5,0.0,0.3333333333333333,0.3333333333333333,1500.0,40,rating_tier_board,-37.577867481603114,-13.686895639481847,-20.30481435869367,0.0,-45.16621719271523,-14.018749017905085,-18.21742595853202,0.011123470522803115
39,rating_history,26.166666666666668,25.166666666666668,-1.0,0.0,0.0,0.0,1500.0,40,surface_management,-37.577867481603114,-13.686895639481847,-20.30481435869367,0.0,-42.79268879268879,-13.422158088824755,-19.731721981721982,0.0
40,control,29.0,26.666666666666668,-2.333333333333332,0.3333333333333333,0.0,-0.3333333333333333,1500.0,40,ordinary_practice,-39.360187465790915,-13.539475954813598,-17.696291354983885,0.011160714285714286,-33.35108122576888,-12.375091300503595,-16.260188281927412,0.0
40,rating_only,29.0,28.0,-1.0,0.3333333333333333,0.0,-0.3333333333333333,1500.0,40,rating_tier_board,-39.360187465790915,-13.539475954813598,-17.696291354983885,0.011160714285714286,-36.34432234432234,-12.779246794871796,-16.733630952380953,0.0
40,rating_history,29.0,26.166666666666668,-2.833333333333332,0.3333333333333333,0.0,-0.3333333333333333,1500.0,40,surface_management,-39.360187465790915,-13.539475954813598,-17.696291354983885,0.011160714285714286,-39.12328720662054,-13.2163546330213,-18.003561253561255,0.0
41,control,25.666666666666668,27.333333333333332,1.6666666666666643,0.0,0.16666666666666666,0.16666666666666666,1500.0,40,ordinary_practice,-41.51061793815417,-13.01315632837372,-17.543687324484427,0.0,-39.658135473509034,-13.350487634970394,-17.575837396958086,0.005050505050505051
41,rating_only,25.666666666666668,25.833333333333332,0.1666666666666643,0.0,0.16666666666666666,0.16666666666666666,1500.0,40,rating_tier_board,-41.51061793815417,-13.01315632837372,-17.543687324484427,0.0,-39.18495646116336,-12.992987634970394,-16.376763322884013,0.005050505050505051
41,rating_history,25.666666666666668,25.833333333333332,0.1666666666666643,0.0,0.0,0.0,1500.0,40,surface_management,-41.51061793815417,-13.01315632837372,-17.543687324484427,0.0,-36.06711429999286,-12.75179802955665,-18.72029996906309,0.0
42,control,27.166666666666668,26.5,-0.6666666666666679,0.0,0.0,0.0,1500.0,40,ordinary_practice,-39.61418803418803,-13.593988603988604,-17.29807217473884,0.0,-38.28438766547462,-13.536131579772885,-19.777559602233517,0.0
42,rating_only,27.166666666666668,26.166666666666668,-1.0,0.0,0.0,0.0,1500.0,40,rating_tier_board,-39.61418803418803,-13.593988603988604,-17.29807217473884,0.0,-37.40204005140287,-13.72403381642512,-19.497053556555056,0.0
42,rating_history,27.166666666666668,25.666666666666668,-1.5,0.0,0.0,0.0,1500.0,40,height_management,-39.61418803418803,-13.593988603988604,-17.29807217473884,0.0,-36.55476765585461,-13.195444143007862,-19.788411581246415,0.0
43,control,28.833333333333332,27.5,-1.3333333333333321,0.5,0.0,-0.5,1500.0,40,ordinary_practice,-39.26231203394718,-13.851543827847127,-19.641738007937487,0.016308243727598565,-36.7257005137984,-13.076673719378576,-19.875960797123202,0.0
43,rating_only,28.833333333333332,26.166666666666668,-2.6666666666666643,0.5,0.16666666666666666,-0.33333333333333337,1500.0,40,rating_tier_board,-39.26231203394718,-13.851543827847127,-19.641738007937487,0.016308243727598565,-38.19184981684982,-13.001051417718084,-18.27035002035002,0.005952380952380952
43,rating_history,28.833333333333332,28.166666666666668,-0.6666666666666643,0.5,0.3333333333333333,-0.16666666666666669,1500.0,40,surface_management,-39.26231203394718,-13.851543827847127,-19.641738007937487,0.016308243727598565,-36.90551512763901,-13.736998502825811,-20.29918554285907,0.010584677419354838
44,control,27.5,27.833333333333332,0.33333333333333215,0.16666666666666666,0.16666666666666666,0.0,1500.0,40,ordinary_practice,-41.12869142351901,-13.36579133510168,-17.642664308871204,0.005747126436781609,-40.048511377525095,-13.339427553248466,-17.134524986610636,0.005555555555555556
44,rating_only,27.5,27.166666666666668,-0.33333333333333215,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,rating_tier_board,-41.12869142351901,-13.36579133510168,-17.642664308871204,0.005747126436781609,-36.32733475549568,-12.634355746424712,-16.41959227447733,0.0
44,rating_history,27.5,28.5,1.0,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,height_management,-41.12869142351901,-13.36579133510168,-17.642664308871204,0.005747126436781609,-38.15105347007461,-13.00880968754532,-15.913768667578456,0.0
45,control,28.833333333333332,29.166666666666668,0.3333333333333357,0.3333333333333333,0.3333333333333333,0.0,1500.0,40,ordinary_practice,-36.79871012740984,-13.602756872225264,-18.18467927081433,0.009970238095238095,-32.11651326650423,-12.845201171495665,-19.98586693548387,0.011160714285714286
45,rating_only,28.833333333333332,29.166666666666668,0.3333333333333357,0.3333333333333333,0.16666666666666666,-0.16666666666666666,1500.0,40,rating_tier_board,-36.79871012740984,-13.602756872225264,-18.18467927081433,0.009970238095238095,-32.68693319060167,-13.2396347889367,-18.0938868566258,0.005952380952380952
45,rating_history,28.833333333333332,29.166666666666668,0.3333333333333357,0.3333333333333333,0.16666666666666666,-0.16666666666666666,1500.0,40,surface_management,-36.79871012740984,-13.602756872225264,-18.18467927081433,0.009970238095238095,-33.07823753842776,-13.304852180241049,-18.33301729140841,0.005952380952380952
46,control,26.833333333333332,26.833333333333332,0.0,0.3333333333333333,0.0,-0.3333333333333333,1500.0,40,ordinary_practice,-38.67639082321761,-13.086211410141985,-18.02479514991787,0.010138248847926266,-40.62059829059829,-13.115897435897436,-17.016837606837605,0.0
46,rating_only,26.833333333333332,27.166666666666668,0.3333333333333357,0.3333333333333333,0.0,-0.3333333333333333,1500.0,40,rating_tier_board,-38.67639082321761,-13.086211410141985,-18.02479514991787,0.010138248847926266,-37.056061089825455,-13.407121986144976,-17.132000561167228,0.0
46,rating_history,26.833333333333332,27.333333333333332,0.5,0.3333333333333333,0.16666666666666666,-0.16666666666666666,1500.0,40,surface_management,-38.67639082321761,-13.086211410141985,-18.02479514991787,0.010138248847926266,-39.643530269014136,-13.110725215644571,-16.81569114577179,0.005376344086021505
47,control,27.333333333333332,25.666666666666668,-1.6666666666666643,0.0,0.0,0.0,1500.0,40,ordinary_practice,-36.97069597069597,-13.128663003663004,-19.28937728937729,0.0,-40.40952216865261,-13.899893753589406,-22.63206081358255,0.0
47,rating_only,27.333333333333332,26.5,-0.8333333333333321,0.0,0.0,0.0,1500.0,40,rating_tier_board,-36.97069597069597,-13.128663003663004,-19.28937728937729,0.0,-34.51490847169008,-13.453846481317745,-22.1651766709238,0.0
47,rating_history,27.333333333333332,26.5,-0.8333333333333321,0.0,0.0,0.0,1500.0,40,hole_management,-36.97069597069597,-13.128663003663004,-19.28937728937729,0.0,-34.51490847169008,-13.453846481317745,-22.1651766709238,0.0
48,control,28.5,28.333333333333332,-0.16666666666666785,0.16666666666666666,0.3333333333333333,0.16666666666666666,1500.0,40,ordinary_practice,-34.462800671894655,-13.34260270568587,-19.57878436766199,0.005747126436781609,-34.81096340935051,-13.103562566465792,-19.296091811414392,0.009523809523809523
48,rating_only,28.5,28.0,-0.5,0.16666666666666666,0.16666666666666666,0.0,1500.0,40,rating_tier_board,-34.462800671894655,-13.34260270568587,-19.57878436766199,0.005747126436781609,-34.11599846390169,-13.26989247311828,-20.36599078341014,0.005376344086021505
48,rating_history,28.5,28.0,-0.5,0.16666666666666666,0.16666666666666666,0.0,1500.0,40,hole_management,-34.462800671894655,-13.34260270568587,-19.57878436766199,0.005747126436781609,-34.11599846390169,-13.26989247311828,-20.36599078341014,0.005376344086021505
49,control,26.666666666666668,26.166666666666668,-0.5,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,ordinary_practice,-35.773482430411775,-13.208782877079978,-21.437362453032744,0.005208333333333333,-36.02849385492439,-13.333344901623262,-20.8286227256742,0.0
49,rating_only,26.666666666666668,25.0,-1.6666666666666679,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,rating_tier_board,-35.773482430411775,-13.208782877079978,-21.437362453032744,0.005208333333333333,-41.13612990810359,-13.87734544695071,-22.836338763575604,0.0
49,rating_history,26.666666666666668,26.166666666666668,-0.5,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,height_management,-35.773482430411775,-13.208782877079978,-21.437362453032744,0.005208333333333333,-37.228497688986195,-12.683854831843338,-19.316852155932615,0.0
