replicate,condition,pre_primary,post_primary,improvement,pre_lines_cleared,post_lines_cleared,lines_improvement,pre_elo,training_steps,tutorial,pre_hole_avoidance,pre_stack_height_management,pre_surface_smoothness,pre_line_clearing_efficiency,post_hole_avoidance,post_stack_height_management,post_surface_smoothness,post_line_clearing_efficiency
431,control,27.333333333333332,28.833333333333332,1.5,0.16666666666666666,0.3333333333333333,0.16666666666666666,1500.0,40,ordinary_practice,-35.700588837685615,-13.717805939580133,-21.43215565796211,0.005376344086021505,-33.78899711399711,-12.951154401154401,-18.639249639249638,0.010606060606060607
431,rating_only,27.333333333333332,28.833333333333332,1.5,0.16666666666666666,0.16666666666666666,0.0,1500.0,40,rating_tier_board,-35.700588837685615,-13.717805939580133,-21.43215565796211,0.005376344086021505,-34.15011065323565,-13.207679383788255,-19.317595095316868,0.005555555555555556
431,rating_history,27.333333333333332,28.833333333333332,1.5,0.16666666666666666,0.16666666666666666,0.0,1500.0,40,hole_management,-35.700588837685615,-13.717805939580133,-21.43215565796211,0.005376344086021505,-34.15011065323565,-13.207679383788255,-19.317595095316868,0.005555555555555556
432,control,26.166666666666668,28.333333333333332,2.1666666666666643,0.16666666666666666,0.8333333333333334,0.6666666666666667,1500.0,40,ordinary_practice,-36.735176507188,-12.855556783574025,-18.84495358090186,0.006172839506172839,-36.48603432487053,-13.140256331312365,-19.464859716432994,0.028682081807081806
432,rating_only,26.166666666666668,29.0,2.833333333333332,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,rating_tier_board,-36.735176507188,-12.855556783574025,-18.84495358090186,0.006172839506172839,-36.62153715768844,-13.11108904073309,-17.668931087451668,0.0
432,rating_history,26.166666666666668,28.833333333333332,2.6666666666666643,0.16666666666666666,0.3333333333333333,0.16666666666666666,1500.0,40,hole_management,-36.735176507188,-12.855556783574025,-18.84495358090186,0.006172839506172839,-38.058966235377525,-13.324081664303439,-17.79421636830911,0.010584677419354838
433,control,27.666666666666668,26.666666666666668,-1.0,0.0,0.16666666666666666,0.16666666666666666,1500.0,40,ordinary_practice,-37.989182075628854,-13.779628519073796,-21.02057971014493,0.0,-32.302403599984245,-13.309683655651398,-21.537213185062647,0.005952380952380952
433,rating_only,27.666666666666668,28.666666666666668,1.0,0.0,0.16666666666666666,0.16666666666666666,1500.0,40,rating_tier_board,-37.989182075628854,-13.779628519073796,-21.02057971014493,0.0,-37.788045634920636,-13.926140873015873,-19.763155864197532,0.006172839506172839
433,rating_history,27.666666666666668,28.333333333333332,0.6666666666666643,0.0,0.16666666666666666,0.16666666666666666,1500.0,40,height_management,-37.989182075628854,-13.779628519073796,-21.02057971014493,0.0,-38.96914682539683,-14.0109126984127,-18.83859126984127,0.005208333333333333
434,control,28.833333333333332,26.333333333333332,-2.5,0.0,0.0,0.0,1500.0,40,ordinary_practice,-38.133236570981666,-13.521492015609663,-17.86197319383594,0.0,-38.582464387464384,-13.10437559354226,-17.880147198480532,0.0
434,rating_only,28.833333333333332,26.333333333333332,-2.5,0.0,0.0,0.0,1500.0,40,rating_tier_board,-38.133236570981666,-13.521492015609663,-17.86197319383594,0.0,-38.36024216524216,-13.06116571699905,-17.57150522317189,0.0
434,rating_history,28.833333333333332,26.833333333333332,-2.0,0.0,0.3333333333333333,0.3333333333333333,1500.0,40,hole_management,-38.133236570981666,-13.521492015609663,-17.86197319383594,0.0,-38.90438882105549,-12.99510634639945,-16.869343513021676,0.011699507389162561
435,control,30.0,26.166666666666668,-3.833333333333332,0.8333333333333334,0.16666666666666666,-0.6666666666666667,1500.0,40,ordinary_practice,-37.725385149687064,-13.822146029040011,-19.78319425636644,0.02548483102918587,-42.07901234567901,-13.415030864197531,-20.208364197530862,0.006666666666666667
435,rating_only,30.0,26.166666666666668,-3.833333333333332,0.8333333333333334,0.3333333333333333,-0.5,1500.0,40,rating_tier_board,-37.725385149687064,-13.822146029040011,-19.78319425636644,0.02548483102918587,-42.37234567901235,-13.581697530864197,-20.741697530864197,0.013333333333333334
435,rating_history,30.0,26.333333333333332,-3.666666666666668,0.8333333333333334,0.0,-0.8333333333333334,1500.0,40,height_management,-37.725385149687064,-13.822146029040011,-19.78319425636644,0.02548483102918587,-37.57199907982517,-13.258153899240856,-20.59908672647803,0.0
436,control,25.833333333333332,29.833333333333332,4.0,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,ordinary_practice,-41.99197340297746,-12.875895702224302,-17.267744677004313,0.005747126436781609,-33.20477431934954,-13.470424700284266,-21.17146062865265,0.0
436,rating_only,25.833333333333332,28.166666666666668,2.3333333333333357,0.16666666666666666,0.3333333333333333,0.16666666666666666,1500.0,40,rating_tier_board,-41.99197340297746,-12.875895702224302,-17.267744677004313,0.005747126436781609,-38.12054376251028,-13.437470319073267,-18.987974085047423,0.010763888888888889
436,rating_history,25.833333333333332,28.0,2.166666666666668,0.16666666666666666,0.5,0.33333333333333337,1500.0,40,surface_management,-41.99197340297746,-12.875895702224302,-17.267744677004313,0.005747126436781609,-37.64725047408955,-13.10713611207864,-19.200693041526375,0.01755050505050505
437,control,27.5,26.5,-1.0,0.0,0.16666666666666666,0.16666666666666666,1500.0,40,ordinary_practice,-37.04439351706766,-13.472000469791494,-20.13631478256303,0.0,-37.736279770167826,-12.939163896887536,-19.281767714026586,0.005747126436781609
437,rating_only,27.5,27.0,-0.5,0.0,0.16666666666666666,0.16666666666666666,1500.0,40,rating_tier_board,-37.04439351706766,-13.472000469791494,-20.13631478256303,0.0,-36.449690934065934,-13.211576617826617,-18.271424755799757,0.005208333333333333
437,rating_history,27.5,27.0,-0.5,0.0,0.3333333333333333,0.3333333333333333,1500.0,40,height_management,-37.04439351706766,-13.472000469791494,-20.13631478256303,0.0,-38.75088673166978,-13.28014683007499,-18.117229201460525,0.010955459770114943
438,control,26.666666666666668,27.166666666666668,0.5,0.0,0.16666666666666666,0.16666666666666666,1500.0,40,ordinary_practice,-41.002349541139864,-13.649606030170546,-19.035917129465517,0.0,-36.7480938697318,-13.162969348659004,-21.436417624521074,0.005555555555555556
438,rating_only,26.666666666666668,26.166666666666668,-0.5,0.0,0.16666666666666666,0.16666666666666666,1500.0,40,rating_tier_board,-41.002349541139864,-13.649606030170546,-19.035917129465517,0.0,-37.603236022564516,-13.528594733222683,-20.733903478610074,0.005747126436781609
438,rating_history,26.666666666666668,28.166666666666668,1.5,0.0,0.5,0.5,1500.0,40,hole_management,-41.002349541139864,-13.649606030170546,-19.035917129465517,0.0,-41.85513924134614,-14.199971803420079,-21.016318079536468,0.01584813653779171
439,control,29.0,27.0,-2.0,0.16666666666666666,0.16666666666666666,0.0,1500.0,40,ordinary_practice,-35.972674466238395,-13.402961008852358,-17.31925679529962,0.005747126436781609,-39.271303213378225,-13.36028079827233,-19.45774617598574,0.005050505050505051
439,rating_only,29.0,28.166666666666668,-0.8333333333333321,0.16666666666666666,0.16666666666666666,0.0,1500.0,40,rating_tier_board,-35.972674466238395,-13.402961008852358,-17.31925679529962,0.005747126436781609,-37.36344086021506,-13.450168970814133,-16.748515104966717,0.005555555555555556
439,rating_history,29.0,27.166666666666668,-1.8333333333333321,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,height_management,-35.972674466238395,-13.402961008852358,-17.31925679529962,0.005747126436781609,-36.56152236652237,-13.524092899437726,-20.449322286908494,0.0
440,control,27.333333333333332,28.833333333333332,1.5,0.16666666666666666,0.3333333333333333,0.16666666666666666,1500.0,40,ordinary_practice,-40.44825261158594,-13.200522317188984,-18.00093067426401,0.005555555555555556,-37.37947389245939,-13.196676820266688,-20.082299949189085,0.011381172839506173
440,rating_only,27.333333333333332,25.833333333333332,-1.5,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,rating_tier_board,-40.44825261158594,-13.200522317188984,-18.00093067426401,0.005555555555555556,-40.76202821869489,-13.53354938271605,-20.82703262786596,0.0
440,rating_history,27.333333333333332,26.5,-0.8333333333333321,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,surface_management,-40.44825261158594,-13.200522317188984,-18.00093067426401,0.005555555555555556,-36.92843495029257,-13.534947767595153,-22.269834028287868,0.0
441,control,28.833333333333332,25.833333333333332,-3.0,0.0,0.0,0.0,1500.0,40,ordinary_practice,-33.8878369656271,-12.80323116219668,-16.62147955890633,0.0,-42.58325075354061,-13.742629753499319,-19.381301870432306,0.0
441,rating_only,28.833333333333332,29.0,0.16666666666666785,0.0,0.0,0.0,1500.0,40,rating_tier_board,-33.8878369656271,-12.80323116219668,-16.62147955890633,0.0,-36.24095480668757,-13.698876939897055,-19.13144253841093,0.0
441,rating_history,28.833333333333332,25.666666666666668,-3.1666666666666643,0.0,0.0,0.0,1500.0,40,surface_management,-33.8878369656271,-12.80323116219668,-16.62147955890633,0.0,-36.1011486849168,-13.396124530327429,-23.439634997316155,0.0
442,control,27.333333333333332,27.666666666666668,0.3333333333333357,0.16666666666666666,0.3333333333333333,0.16666666666666666,1500.0,40,ordinary_practice,-41.61947309958466,-12.811494494349464,-16.54108696352104,0.004901960784313725,-40.1388660828316,-13.452890287660402,-19.1139846743295,0.011919965942954448
442,rating_only,27.333333333333332,25.833333333333332,-1.5,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,rating_tier_board,-41.61947309958466,-12.811494494349464,-16.54108696352104,0.004901960784313725,-41.66328347578347,-13.381885090218423,-18.45073599240266,0.0
442,rating_history,27.333333333333332,25.833333333333332,-1.5,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,surface_management,-41.61947309958466,-12.811494494349464,-16.54108696352104,0.004901960784313725,-37.250326759697074,-13.261308804287316,-19.09245911232418,0.0
443,control,26.5,27.833333333333332,1.3333333333333321,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,ordinary_practice,-39.641764852925405,-13.38800220073394,-18.540350088018794,0.005376344086021505,-38.02286248200227,-13.424218055938486,-18.930017155285974,0.0
443,rating_only,26.5,26.5,0.0,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,rating_tier_board,-39.641764852925405,-13.38800220073394,-18.540350088018794,0.005376344086021505,-39.71706408700412,-13.425277777777778,-21.278249922657718,0.0
443,rating_history,26.5,30.166666666666668,3.666666666666668,0.16666666666666666,1.0,0.8333333333333334,1500.0,40,height_management,-39.641764852925405,-13.38800220073394,-18.540350088018794,0.005376344086021505,-37.96353834936901,-13.47211340427332,-18.52361338306179,0.028851540616246497
444,control,26.666666666666668,27.666666666666668,1.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,1500.0,40,ordinary_practice,-39.669526480146175,-13.881393522815312,-22.24313434552565,0.005952380952380952,-36.714386558936056,-13.092875376384832,-19.651564925619432,0.011123470522803115
444,rating_only,26.666666666666668,26.166666666666668,-0.5,0.16666666666666666,0.16666666666666666,0.0,1500.0,40,rating_tier_board,-39.669526480146175,-13.881393522815312,-22.24313434552565,0.005952380952380952,-40.051862366029034,-13.390076651743318,-18.50644485144485,0.006172839506172839
444,rating_history,26.666666666666668,27.666666666666668,1.0,0.16666666666666666,0.6666666666666666,0.5,1500.0,40,surface_management,-39.669526480146175,-13.881393522815312,-22.24313434552565,0.005952380952380952,-36.60153964862298,-12.614490740740742,-17.603290004748338,0.022492283950617285
445,control,28.0,27.833333333333332,-0.16666666666666785,0.16666666666666666,0.16666666666666666,0.0,1500.0,40,ordinary_practice,-38.888243114909784,-13.310721747388413,-15.790845204178538,0.005555555555555556,-35.19952063860192,-12.829137090917609,-17.567448813456085,0.004901960784313725
445,rating_only,28.0,25.833333333333332,-2.166666666666668,0.16666666666666666,0.16666666666666666,0.0,1500.0,40,rating_tier_board,-38.888243114909784,-13.310721747388413,-15.790845204178538,0.005555555555555556,-40.64698451039031,-12.939550264550265,-19.15346081588835,0.005952380952380952
445,rating_history,28.0,26.666666666666668,-1.3333333333333321,0.16666666666666666,0.16666666666666666,0.0,1500.0,40,hole_management,-38.888243114909784,-13.310721747388413,-15.790845204178538,0.005555555555555556,-33.699850088183425,-12.566701940035275,-18.15246913580247,0.006172839506172839
446,control,26.5,26.833333333333332,0.33333333333333215,0.0,0.16666666666666666,0.16666666666666666,1500.0,40,ordinary_practice,-39.770310618500275,-13.74090722495895,-20.513096606458674,0.0,-30.618139470150965,-13.530806890002292,-23.588022317188983,0.005747126436781609
446,rating_only,26.5,28.166666666666668,1.6666666666666679,0.0,0.16666666666666666,0.16666666666666666,1500.0,40,rating_tier_board,-39.770310618500275,-13.74090722495895,-20.513096606458674,0.0,-32.84181332715816,-13.424413591942328,-20.03499525166192,0.005747126436781609
446,rating_history,26.5,27.833333333333332,1.3333333333333321,0.0,0.16666666666666666,0.16666666666666666,1500.0,40,hole_management,-39.770310618500275,-13.74090722495895,-20.513096606458674,0.0,-35.370842911877396,-13.405325670498083,-19.624750957854406,0.005747126436781609
447,control,26.833333333333332,27.666666666666668,0.8333333333333357,0.16666666666666666,0.16666666666666666,0.0,1500.0,40,ordinary_practice,-38.65141025641026,-13.178561253561254,-17.632037037037037,0.004629629629629629,-40.18740935685084,-13.533811787142783,-17.46590925180864,0.005376344086021505
447,rating_only,26.833333333333332,27.166666666666668,0.3333333333333357,0.16666666666666666,0.16666666666666666,0.0,1500.0,40,rating_tier_board,-38.65141025641026,-13.178561253561254,-17.632037037037037,0.004629629629629629,-37.825579097931836,-13.20476583158327,-18.03074895923774,0.005376344086021505
447,rating_history,26.833333333333332,27.166666666666668,0.3333333333333357,0.16666666666666666,0.16666666666666666,0.0,1500.0,40,hole_management,-38.65141025641026,-13.178561253561254,-17.632037037037037,0.004629629629629629,-37.825579097931836,-13.20476583158327,-18.03074895923774,0.005376344086021505
448,control,28.333333333333332,27.666666666666668,-0.6666666666666643,0.3333333333333333,0.0,-0.3333333333333333,1500.0,40,ordinary_practice,-36.96797313797314,-13.618589743589745,-18.240335775335776,0.009523809523809523,-37.26692579977292,-13.26682495157951,-17.60060008014426,0.0
448,rating_only,28.333333333333332,27.5,-0.8333333333333321,0.3333333333333333,0.0,-0.3333333333333333,1500.0,40,rating_tier_board,-36.96797313797314,-13.618589743589745,-18.240335775335776,0.009523809523809523,-36.66066341066341,-13.235439136480803,-18.190151862026863,0.0
448,rating_history,28.333333333333332,27.5,-0.8333333333333321,0.3333333333333333,0.0,-0.3333333333333333,1500.0,40,surface_management,-36.96797313797314,-13.618589743589745,-18.240335775335776,0.009523809523809523,-36.743996743996746,-13.235439136480803,-18.023485195360195,0.0
449,control,25.666666666666668,26.166666666666668,0.5,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,ordinary_practice,-40.05849197099197,-12.894986957486958,-17.913275798275798,0.005050505050505051,-42.210974186108594,-13.39159456632575,-17.824764990087573,0.0
449,rating_only,25.666666666666668,27.666666666666668,2.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,1500.0,40,rating_tier_board,-40.05849197099197,-12.894986957486958,-17.913275798275798,0.005050505050505051,-39.98223461775355,-13.24922631391776,-17.527625628315203,0.013419216317767041
449,rating_history,25.666666666666668,28.666666666666668,3.0,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,surface_management,-40.05849197099197,-12.894986957486958,-17.913275798275798,0.005050505050505051,-37.185040765685926,-13.620066761195794,-19.435941746425616,0.0
450,control,26.666666666666668,29.666666666666668,3.0,0.16666666666666666,0.16666666666666666,0.0,1500.0,40,ordinary_practice,-38.7393018305662,-12.836747552149852,-16.72869306087697,0.005747126436781609,-35.82106491179072,-13.516568333100592,-18.302000418935904,0.005376344086021505
450,rating_only,26.666666666666668,25.5,-1.1666666666666679,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,rating_tier_board,-38.7393018305662,-12.836747552149852,-16.72869306087697,0.005747126436781609,-36.85767879948914,-12.993344432281214,-18.482530560116768,0.0
450,rating_history,26.666666666666668,30.0,3.333333333333332,0.16666666666666666,0.16666666666666666,0.0,1500.0,40,height_management,-38.7393018305662,-12.836747552149852,-16.72869306087697,0.005747126436781609,-36.120185146394824,-13.584831611041288,-17.9989701159056,0.005376344086021505
451,control,26.666666666666668,29.666666666666668,3.0,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,ordinary_practice,-40.52646580975385,-13.734956099992331,-20.121405567057742,0.005208333333333333,-33.50134334424657,-13.604768982833498,-19.72732106119203,0.0
451,rating_only,26.666666666666668,28.0,1.3333333333333321,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,rating_tier_board,-40.52646580975385,-13.734956099992331,-20.121405567057742,0.005208333333333333,-35.76104425144748,-13.4662108836504,-20.057049386545355,0.0
451,rating_history,26.666666666666668,28.166666666666668,1.5,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,hole_management,-40.52646580975385,-13.734956099992331,-20.121405567057742,0.005208333333333333,-35.26482630272953,-13.160014302453819,-20.048908360904328,0.0
452,control,28.833333333333332,26.5,-2.333333333333332,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,ordinary_practice,-37.388155440238776,-13.09798958757292,-16.064990757699093,0.005208333333333333,-41.33271951478473,-13.061003609916654,-18.66051520942825,0.0
452,rating_only,28.833333333333332,27.333333333333332,-1.5,0.16666666666666666,0.3333333333333333,0.16666666666666666,1500.0,40,rating_tier_board,-37.388155440238776,-13.09798958757292,-16.064990757699093,0.005208333333333333,-43.27176607120229,-12.99242984455066,-17.196961148165233,0.011381172839506173
452,rating_history,28.833333333333332,26.166666666666668,-2.6666666666666643,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,height_management,-37.388155440238776,-13.09798958757292,-16.064990757699093,0.005208333333333333,-44.13841948175281,-13.62158662325329,-18.638715235381902,0.0
453,control,27.333333333333332,26.5,-0.8333333333333321,0.0,0.3333333333333333,0.3333333333333333,1500.0,40,ordinary_practice,-36.485652272856576,-12.783492063492064,-17.032270580872733,0.0,-37.868894181941286,-13.070675491747213,-17.851772414484003,0.011123470522803115
453,rating_only,27.333333333333332,26.166666666666668,-1.1666666666666643,0.0,0.0,0.0,1500.0,40,rating_tier_board,-36.485652272856576,-12.783492063492064,-17.032270580872733,0.0,-38.62038177339902,-13.817908010280574,-20.796866447728515,0.0
453,rating_history,27.333333333333332,26.166666666666668,-1.1666666666666643,0.0,0.0,0.0,1500.0,40,hole_management,-36.485652272856576,-12.783492063492064,-17.032270580872733,0.0,-34.81133838383838,-13.790067287784678,-21.86751803751804,0.0
454,control,27.5,27.833333333333332,0.33333333333333215,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,ordinary_practice,-35.461343999445916,-12.683699414882211,-16.87322170410062,0.006410256410256411,-37.55352733686067,-14.146340388007054,-19.094951499118167,0.0
454,rating_only,27.5,26.5,-1.0,0.16666666666666666,0.16666666666666666,0.0,1500.0,40,rating_tier_board,-35.461343999445916,-12.683699414882211,-16.87322170410062,0.006410256410256411,-39.32769620073968,-13.972807359039242,-18.766754496174787,0.005555555555555556
454,rating_history,27.5,28.5,1.0,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,surface_management,-35.461343999445916,-12.683699414882211,-16.87322170410062,0.006410256410256411,-32.27020202020202,-12.980880230880231,-17.036020923520923,0.0
455,control,28.0,27.0,-1.0,0.16666666666666666,0.16666666666666666,0.0,1500.0,40,ordinary_practice,-38.01826906665617,-13.653619130769668,-19.856989137903117,0.005376344086021505,-37.65245210727969,-13.63818859088974,-20.59190293742018,0.005747126436781609
455,rating_only,28.0,27.0,-1.0,0.16666666666666666,0.16666666666666666,0.0,1500.0,40,rating_tier_board,-38.01826906665617,-13.653619130769668,-19.856989137903117,0.005376344086021505,-33.82508072174739,-12.905584045584046,-20.65620132953466,0.005555555555555556
455,rating_history,28.0,29.0,1.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,1500.0,40,height_management,-38.01826906665617,-13.653619130769668,-19.856989137903117,0.005376344086021505,-38.48623058542414,-13.556306536951698,-18.332831256755988,0.011549183592194345
456,control,27.166666666666668,27.333333333333332,0.1666666666666643,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,ordinary_practice,-33.59768482236154,-13.157795628700802,-19.653810736677116,0.005208333333333333,-39.43226144864076,-13.577908123166743,-20.164101277607024,0.0
456,rating_only,27.166666666666668,27.333333333333332,0.1666666666666643,0.16666666666666666,0.16666666666666666,0.0,1500.0,40,rating_tier_board,-33.59768482236154,-13.157795628700802,-19.653810736677116,0.005208333333333333,-39.684927726594395,-13.599273411773412,-21.54509687843021,0.005050505050505051
456,rating_history,27.166666666666668,27.333333333333332,0.1666666666666643,0.16666666666666666,0.16666666666666666,0.0,1500.0,40,height_management,-33.59768482236154,-13.157795628700802,-19.653810736677116,0.005208333333333333,-39.684927726594395,-13.599273411773412,-21.54509687843021,0.005050505050505051
457,control,27.333333333333332,27.0,-0.33333333333333215,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,ordinary_practice,-36.714148620642874,-13.653937565201932,-18.76490129070589,0.006666666666666667,-38.50731069010639,-13.566045115776298,-20.79905558400182,0.0
457,rating_only,27.333333333333332,27.166666666666668,-0.1666666666666643,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,rating_tier_board,-36.714148620642874,-13.653937565201932,-18.76490129070589,0.006666666666666667,-36.87047697821892,-12.579156327543425,-17.66699476151089,0.0
457,rating_history,27.333333333333332,27.166666666666668,-0.1666666666666643,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,hole_management,-36.714148620642874,-13.653937565201932,-18.76490129070589,0.006666666666666667,-35.54517783291977,-12.619156327543426,-18.960328094844222,0.0
458,control,25.166666666666668,26.5,1.3333333333333321,0.0,0.0,0.0,1500.0,40,ordinary_practice,-44.77459877343422,-13.825100666737086,-19.814985580170095,0.0,-36.79815323565324,-13.355396147062814,-19.881478089811424,0.0
458,rating_only,25.166666666666668,26.833333333333332,1.6666666666666643,0.0,0.16666666666666666,0.16666666666666666,1500.0,40,rating_tier_board,-44.77459877343422,-13.825100666737086,-19.814985580170095,0.0,-40.447644649257555,-13.276056533072662,-17.805569985569985,0.005050505050505051
458,rating_history,25.166666666666668,28.333333333333332,3.1666666666666643,0.0,0.3333333333333333,0.3333333333333333,1500.0,40,hole_management,-44.77459877343422,-13.825100666737086,-19.814985580170095,0.0,-37.92275314723591,-13.651700502562571,-19.034297158779918,0.010606060606060607
459,control,27.5,27.333333333333332,-0.16666666666666785,0.0,0.16666666666666666,0.16666666666666666,1500.0,40,ordinary_practice,-40.044651336318005,-12.924375932709266,-18.181010039343374,0.0,-37.78763592117759,-12.980874881291548,-18.352908950617284,0.005208333333333333
459,rating_only,27.5,29.166666666666668,1.6666666666666679,0.0,0.16666666666666666,0.16666666666666666,1500.0,40,rating_tier_board,-40.044651336318005,-12.924375932709266,-18.181010039343374,0.0,-36.916639194139194,-12.804342948717949,-16.399986263736263,0.005208333333333333
459,rating_history,27.5,27.333333333333332,-0.16666666666666785,0.0,0.0,0.0,1500.0,40,surface_management,-40.044651336318005,-12.924375932709266,-18.181010039343374,0.0,-34.63193522794972,-12.889158157998738,-19.399737366766352,0.0
460,control,26.333333333333332,30.333333333333332,4.0,0.0,1.1666666666666667,1.1666666666666667,1500.0,40,ordinary_practice,-34.93057577558875,-12.968906560350757,-20.896663190693594,0.0,-41.44485789407485,-14.016426864429738,-22.784966378342816,0.03367003367003367
460,rating_only,26.333333333333332,27.5,1.1666666666666679,0.0,0.5,0.5,1500.0,40,rating_tier_board,-34.93057577558875,-12.968906560350757,-20.896663190693594,0.0,-39.81481141713525,-13.543501526884835,-24.878233183330636,0.015151515151515152
460,rating_history,26.333333333333332,30.333333333333332,4.0,0.0,1.1666666666666667,1.1666666666666667,1500.0,40,hole_management,-34.93057577558875,-12.968906560350757,-20.896663190693594,0.0,-41.44485789407485,-14.016426864429738,-22.784966378342816,0.03367003367003367
461,control,26.666666666666668,27.666666666666668,1.0,0.0,0.16666666666666666,0.16666666666666666,1500.0,40,ordinary_practice,-40.45036358703025,-13.890784493284494,-18.861600529100528,0.0,-39.902321192588154,-13.388984816938098,-17.55279170588403,0.005555555555555556
461,rating_only,26.666666666666668,27.666666666666668,1.0,0.0,0.16666666666666666,0.16666666666666666,1500.0,40,rating_tier_board,-40.45036358703025,-13.890784493284494,-18.861600529100528,0.0,-39.98898785925482,-13.395651483604764,-17.599458372550696,0.005555555555555556
461,rating_history,26.666666666666668,27.666666666666668,1.0,0.0,0.16666666666666666,0.16666666666666666,1500.0,40,surface_management,-40.45036358703025,-13.890784493284494,-18.861600529100528,0.0,-39.92770561999728,-13.332207722832724,-17.543624592999592,0.005208333333333333
462,control,25.166666666666668,26.666666666666668,1.5,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,ordinary_practice,-43.90783122372796,-13.640665192295627,-19.18124862758015,0.005208333333333333,-38.63926031096075,-13.152124890052297,-17.966089097765195,0.0
462,rating_only,25.166666666666668,27.5,2.333333333333332,0.16666666666666666,0.5,0.33333333333333337,1500.0,40,rating_tier_board,-43.90783122372796,-13.640665192295627,-19.18124862758015,0.005208333333333333,-38.169485231724316,-12.95591695598926,-18.059542105779954,0.01584813653779171
462,rating_history,25.166666666666668,27.5,2.333333333333332,0.16666666666666666,0.3333333333333333,0.16666666666666666,1500.0,40,hole_management,-43.90783122372796,-13.640665192295627,-19.18124862758015,0.005208333333333333,-39.34724616858237,-13.206700191570881,-17.813829022988507,0.010955459770114943
463,control,27.833333333333332,25.5,-2.333333333333332,0.16666666666666666,0.3333333333333333,0.16666666666666666,1500.0,40,ordinary_practice,-43.157131964558346,-13.572735790109725,-16.935450931568266,0.005376344086021505,-41.80276964882943,-13.761528010033445,-19.417729236343366,0.011618589743589744
463,rating_only,27.833333333333332,29.333333333333332,1.5,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,rating_tier_board,-43.157131964558346,-13.572735790109725,-16.935450931568266,0.005376344086021505,-34.46604854225822,-13.257390643506234,-17.793777078904768,0.0
463,rating_history,27.833333333333332,27.0,-0.8333333333333321,0.16666666666666666,0.0,-0.16666666666666666,1500.0,40,hole_management,-43.157131964558346,-13.572735790109725,-16.935450931568266,0.005376344086021505,-40.10595238095238,-13.576770451770452,-17.607967032967032,0.0
464,control,29.166666666666668,27.5,-1.6666666666666679,0.0,0.0,0.0,1500.0,40,ordinary_practice,-35.22140789318209,-13.441516995549254,-18.80371322226161,0.0,-36.40343779677113,-13.511576448243115,-20.984434947768282,0.0
464,rating_only,29.166666666666668,27.5,-1.6666666666666679,0.0,0.0,0.0,1500.0,40,rating_tier_board,-35.22140789318209,-13.441516995549254,-18.80371322226161,0.0,-35.06409554685417,-13.031994956937485,-21.361736043862482,0.0
464,rating_history,29.166666666666668,27.5,-1.6666666666666679,0.0,0.0,0.0,1500.0,40,hole_management,-35.22140789318209,-13.441516995549254,-18.80371322226161,0.0,-35.06409554685417,-13.031994956937485,-21.361736043862482,0.0
465,control,26.833333333333332,27.833333333333332,1.0,0.3333333333333333,0.0,-0.3333333333333333,1500.0,40,ordinary_practice,-43.09487373737374,-14.344863716530384,-20.88279872134039,0.010416666666666666,-34.49574076413157,-12.88972405840222,-20.016469832849143,0.0
465,rating_only,26.833333333333332,27.833333333333332,1.0,0.3333333333333333,0.0,-0.3333333333333333,1500.0,40,rating_tier_board,-43.09487373737374,-14.344863716530384,-20.88279872134039,0.010416666666666666,-33.59918822131466,-12.77777543869498,-18.884869175099062,0.0
465,rating_history,26.833333333333332,27.5,0.6666666666666679,0.3333333333333333,0.0,-0.3333333333333333,1500.0,40,height_management,-43.09487373737374,-14.344863716530384,-20.88279872134039,0.010416666666666666,-34.87816360948545,-12.49090740039016,-17.546115017379385,0.0
466,control,26.5,27.833333333333332,1.3333333333333321,0.0,0.0,0.0,1500.0,40,ordinary_practice,-34.32352335438357,-12.509912101041134,-17.27451925812141,0.0,-38.47378151517936,-13.534961553778757,-19.669760745029564,0.0
